,Unnamed: 0,district,rooms,size,level,max_levels,price
532,539,Zilol,4,92.0,4,5,52000.0
533,540,Do'stlik,2,54.0,1,4,38500.0
534,541,Zilol,4,91.0,3,5,50000.0
535,542,Uchtepa,1,21.0,3,4,14700.0
536,543,Bunyodkor,3,72.0,1,9,44300.0
537,544,Do'stlik,2,48.0,3,4,38999.0
538,545,Шайхантахурский,3,104.0,3,9,60000.0
539,546,Uchtepa,2,65.0,6,9,53000.0
540,547,Uchtepa,2,65.0,5,5,64999.0
541,548,Zilol,2,62.0,5,5,36500.0
542,549,Zilol,2,50.0,5,5,35000.0
543,550,Ulugʻbek,4,86.0,5,5,55000.0
544,551,Do'stlik,2,50.0,4,4,33500.0
545,552,Zilol,2,56.0,2,4,37000.0
546,554,Zilol,2,60.0,2,5,38200.0
547,555,Ittifoq,3,84.0,2,5,46000.0
548,556,Zilol,2,62.0,4,4,38500.0
549,557,Do'stlik,2,56.0,4,5,39000.0
550,558,Hayrobod,4,96.0,9,9,34500.0
551,559,Do'stlik,2,63.0,2,5,39999.0
552,560,Bunyodkor,5,109.0,7,9,65000.0
553,561,Zilol,3,100.0,2,5,128000.0
554,562,Do'stlik,2,49.0,1,4,40000.0
555,563,Bunyodkor,2,47.0,4,4,30500.0
556,564,Olmazor,3,90.0,6,9,87000.0
557,565,Toshloq,4,95.0,4,4,79500.0
558,566,Ittifoq,4,100.0,7,9,65000.0
559,567,Do'stlik,2,50.0,1,4,41000.0
560,568,Bunyodkor,3,80.0,3,5,60000.0
561,569,Do'stlik,3,82.0,4,4,42000.0
562,570,Bunyodkor,2,52.0,5,5,30000.0
563,571,Toshloq,2,55.0,2,4,65000.0
564,572,Bunyodkor,4,80.0,5,5,62000.0
565,573,Ittifoq,3,57.0,1,4,44000.0
566,574,Ittifoq,2,50.0,6,8,38999.0
567,575,Bunyodkor,2,59.0,9,9,27000.0
568,576,Uchtepa,2,60.0,1,6,30000.0
569,577,Zilol,5,140.0,3,8,98000.0
570,578,Olmazor,4,164.0,3,7,120000.0
571,579,Zilol,5,135.0,1,9,82000.0
572,580,Шайхантахурский,3,75.0,8,9,49000.0
573,581,Zilol,3,70.0,4,5,45000.0
574,582,Ittifoq,3,70.0,5,5,41000.0
575,583,Olmazor,2,52.0,2,4,50000.0
576,584,Zilol,2,50.0,4,4,28700.0
577,585,Ittifoq,3,72.0,6,9,54000.0
578,586,Zilol,2,60.0,6,6,34000.0
579,587,Do'stlik,2,60.0,3,4,41500.0
580,588,Do'stlik,2,60.0,3,4,41500.0
581,589,Ittifoq,3,73.0,4,12,60000.0
582,590,Olmazor,2,65.0,4,9,80000.0
583,592,Toshloq,3,80.0,2,10,124999.0
584,593,Olmazor,3,120.0,2,7,164500.0
585,594,Ulugʻbek,3,75.0,4,9,62000.0
586,595,Zilol,2,60.0,4,4,34000.0
587,596,Ittifoq,3,72.0,5,9,43000.0
588,597,Zilol,2,62.0,6,9,35500.0
589,598,Zilol,3,91.0,3,5,51000.0
590,599,Ittifoq,3,72.0,4,4,43000.0
591,600,Zilol,3,95.0,5,5,50000.0
592,601,Zilol,2,43.0,4,4,28500.0
593,602,Zilol,5,100.0,4,4,48000.0
594,603,Ittifoq,3,90.0,1,9,65000.0
595,604,Zilol,2,45.0,1,4,36000.0
596,605,Ittifoq,2,58.0,5,9,43500.0
597,606,Zilol,2,60.0,8,9,38000.0
598,607,Bunyodkor,3,71.0,2,4,45000.0
599,608,Toshloq,3,80.0,4,5,56000.0
600,609,Ittifoq,2,64.0,3,4,37500.0
601,610,Zilol,2,43.0,1,4,30500.0
602,611,Do'stlik,2,50.0,4,4,33500.0
603,612,Zilol,2,44.0,3,4,31000.0
604,613,Ittifoq,3,78.0,2,9,63000.0
605,614,Zilol,2,55.0,5,5,35000.0
606,615,Toshloq,1,39.0,2,5,26000.0
607,616,Ittifoq,3,70.0,3,4,46000.0
608,617,Zilol,2,50.0,5,5,35000.0
609,618,Toshloq,2,63.0,1,5,41500.0
610,619,Zilol,2,42.0,2,5,33500.0
611,620,Ittifoq,2,58.0,6,9,28000.0
612,621,Do'stlik,2,50.0,2,5,30500.0
613,622,Uchtepa,3,39.11,2,2,31000.0
614,623,Ittifoq,4,96.0,3,9,56000.0
615,624,Olmazor,3,75.0,2,6,80000.0
616,625,Ittifoq,3,94.0,4,4,46000.0
617,626,Ittifoq,2,50.0,3,4,44200.0
618,627,Ittifoq,2,52.0,3,4,41500.0
619,628,Ulugʻbek,3,80.0,1,4,80000.0
620,629,Zilol,4,80.0,5,5,47000.0
621,630,Zilol,4,95.0,5,5,46000.0
622,631,Ittifoq,3,65.0,3,4,47000.0
623,632,Ittifoq,4,105.0,4,9,90000.0
624,633,Ittifoq,5,157.0,7,9,140000.0
625,634,Zilol,3,90.0,2,5,44000.0
626,635,Bunyodkor,4,100.0,1,4,75000.0
627,636,Ittifoq,3,80.0,9,9,35000.0
628,637,Toshloq,4,112.0,4,5,146500.0
629,639,Ittifoq,2,64.0,4,9,40000.0
630,640,Bunyodkor,3,80.0,10,12,40000.0
631,641,Bunyodkor,2,56.0,4,4,31000.0
632,642,Toshloq,3,93.22,5,8,98000.0
633,643,Bunyodkor,4,100.0,7,9,54000.0
634,644,Zilol,2,47.0,4,4,29996.0
635,645,Zilol,2,60.0,3,5,31000.0
636,646,Шайхантахурский,2,47.0,7,9,27000.0
637,647,Bunyodkor,4,98.0,1,9,85000.0
638,648,Do'stlik,4,90.0,9,9,62000.0
639,649,Ittifoq,1,33.0,1,4,26800.0
640,650,Ittifoq,1,33.0,3,4,24700.0
641,651,Ittifoq,2,42.0,1,4,37500.0
642,652,Bunyodkor,2,40.0,4,5,28000.0
643,653,Шайхантахурский,1,41.0,4,6,23542.0
644,654,Zilol,2,59.0,3,5,43000.0
645,655,Bunyodkor,2,42.0,4,5,28500.0
646,656,Bunyodkor,3,70.0,3,5,59000.0
647,657,Zilol,2,60.0,6,9,34000.0
648,658,Do'stlik,2,58.0,5,9,42000.0
649,659,Do'stlik,2,62.0,1,4,42000.0
650,660,Do'stlik,2,60.0,4,4,42000.0
651,661,Do'stlik,2,60.0,5,9,42000.0
652,662,Do'stlik,2,54.0,2,4,42000.0
653,663,Do'stlik,2,50.0,2,4,43000.0
654,664,Do'stlik,2,62.0,4,9,44000.0
655,665,Zilol,3,105.0,3,6,126000.0
656,666,Do'stlik,2,62.0,7,9,44000.0
657,667,Zilol,3,86.0,5,6,103000.0
658,668,Do'stlik,2,60.0,3,5,44000.0
659,669,Bunyodkor,4,109.0,5,9,55000.0
660,670,Do'stlik,3,78.0,4,4,55000.0
661,671,Bunyodkor,3,90.0,5,9,85000.0
662,672,Zilol,3,75.0,8,9,56000.0
663,673,Do'stlik,5,140.0,5,9,102000.0
664,674,Olmazor,4,96.0,7,9,86000.0
665,675,Zargarlik,4,106.0,6,9,41000.0
666,676,Zilol,4,110.0,7,16,82500.0
667,677,Toshloq,1,30.0,2,4,21000.0
668,678,Шайхантахурский,3,70.0,1,4,56000.0
669,679,Zargarlik,3,80.0,2,5,45000.0
670,680,Zilol,2,50.0,1,4,30000.0
671,681,Zilol,3,80.0,5,5,39000.0
672,682,Bunyodkor,4,80.0,3,5,52500.0
673,683,Zilol,3,90.0,2,9,51000.0
674,684,Ittifoq,5,105.0,7,9,78500.0
675,685,Do'stlik,4,100.0,3,5,85000.0
676,686,Olmazor,4,100.0,9,9,70000.0
677,687,Шайхантахурский,4,94.0,5,5,65000.0
678,688,Bunyodkor,2,72.0,5,12,40000.0
679,689,Toshloq,2,48.0,5,9,23000.0
680,690,Ittifoq,3,73.0,4,9,75000.0
681,691,Шайхантахурский,3,75.0,10,12,50000.0
682,692,Olmazor,4,96.0,7,9,96000.0
683,693,Zilol,2,59.0,4,5,38500.0
684,694,Ulugʻbek,1,33.0,3,4,33500.0
685,695,Olmazor,2,60.0,2,9,60000.0
686,696,Zilol,2,70.0,3,6,85000.0
687,697,Do'stlik,2,62.0,2,5,49000.0
688,699,Zilol,2,60.0,4,4,32000.0
689,700,Do'stlik,2,83.0,3,5,50000.0
690,701,Do'stlik,2,77.0,4,9,52000.0
691,702,Do'stlik,2,68.0,6,9,56000.0
692,703,Zilol,2,60.0,3,5,30500.0
693,704,Zilol,3,66.0,3,5,56000.0
694,705,Do'stlik,2,58.0,1,4,56000.0
695,706,Zilol,3,70.0,5,5,46500.0
696,707,Do'stlik,2,58.0,1,5,58000.0
697,708,Zilol,3,62.0,5,5,35000.0
698,709,Do'stlik,2,60.0,7,8,59500.0
699,710,Do'stlik,2,74.0,3,4,63000.0
700,711,Do'stlik,3,78.0,4,4,56000.0
701,712,Шайхантахурский,1,28.0,2,2,21000.0
702,713,Do'stlik,1,44.0,2,5,59999.0
703,714,Uchtepa,3,93.0,4,7,46500.0
704,715,Bunyodkor,3,70.0,4,5,55000.0
705,716,Olmazor,4,112.0,11,12,85500.0
706,717,Bunyodkor,3,70.0,4,4,31800.0
707,718,Ulugʻbek,3,70.0,5,5,34600.0
708,719,Olmazor,4,100.0,8,9,160000.0
709,720,Zargarlik,4,100.0,1,9,76000.0
710,721,Ulugʻbek,2,56.0,4,4,32500.0
711,722,Bunyodkor,2,60.0,4,4,29900.0
712,723,Do'stlik,3,70.0,3,9,64000.0
713,724,Olmazor,3,112.0,4,5,80000.0
714,725,Zilol,5,100.0,5,9,80000.0
715,727,Uchtepa,2,58.0,2,4,37000.0
716,728,Ittifoq,2,52.0,4,4,32000.0
717,729,Uchtepa,2,62.0,9,9,34000.0
718,730,Zilol,1,16.0,1,4,18000.0
719,731,Uchtepa,3,67.0,4,4,39000.0
720,733,Ulugʻbek,4,92.0,3,5,63000.0
721,734,Uchtepa,3,67.0,4,4,39000.0
722,735,Uchtepa,3,67.0,4,4,39000.0
723,736,Zilol,1,16.0,1,4,18000.0
724,737,Toshloq,1,45.0,3,4,40000.0
725,738,Uchtepa,2,30.0,7,9,20900.0
726,740,Toshloq,2,60.0,4,9,50000.0
727,741,Toshloq,6,142.0,1,9,135000.0
728,742,Olmazor,3,85.0,3,9,86000.0
729,743,Zilol,2,65.0,1,4,67000.0
730,744,Bunyodkor,4,80.0,1,5,55000.0
731,745,Zilol,2,50.0,2,5,35000.0
732,746,Ulugʻbek,2,55.0,2,5,41000.0
733,747,Шайхантахурский,3,70.0,2,9,52000.0
734,748,Do'stlik,4,104.0,6,9,74000.0
735,749,Zilol,3,70.0,7,9,55000.0
736,750,Toshloq,1,44.0,2,9,27000.0
737,751,Zilol,1,30.0,1,2,19500.0
738,752,Ulugʻbek,4,150.0,5,6,95000.0
739,753,Zilol,2,60.0,4,4,31992.0
740,754,Zilol,3,70.0,5,5,45500.0
741,755,Zilol,2,50.0,3,4,32000.0
742,756,Zilol,3,64.0,5,5,35000.0
743,757,Zilol,3,70.0,4,4,41000.0
744,758,Zilol,3,85.0,4,4,83000.0
745,759,Zilol,3,75.0,2,9,45500.0
746,760,Zilol,3,70.0,6,9,56000.0
747,761,Ulugʻbek,4,83.0,5,5,38000.0
748,762,Ittifoq,1,30.0,2,4,25500.0
749,763,Bunyodkor,2,57.95,11,12,29000.0
750,764,Toshloq,2,50.0,2,4,47000.0
751,765,Zilol,3,75.0,3,4,67000.0
752,766,Zilol,3,70.0,5,9,65000.0
753,767,Zilol,2,45.0,2,4,31000.0
754,768,Ittifoq,2,56.0,2,4,33000.0
755,769,Do'stlik,4,95.0,3,9,62000.0
756,770,Zilol,3,70.0,2,4,73000.0
757,771,Toshloq,2,45.0,1,4,50000.0
758,772,Zilol,3,75.0,4,9,99000.0
759,773,Zilol,3,65.0,4,4,33000.0
760,774,Toshloq,5,105.0,9,9,52900.0
761,775,Шайхантахурский,3,72.0,8,9,55000.0
762,776,Do'stlik,3,71.0,1,5,65000.0
763,777,Zilol,2,75.0,2,4,68000.0
764,778,Bunyodkor,4,80.0,1,5,60000.0
765,779,Bunyodkor,4,79.0,5,5,42000.0
766,780,Ittifoq,2,48.0,2,5,35500.0
767,781,Ittifoq,2,60.0,3,5,39800.0
768,782,Ittifoq,2,60.0,5,9,38500.0
769,783,Ittifoq,2,60.0,3,5,39000.0
770,784,Ulugʻbek,2,55.0,2,4,34500.0
771,785,Ulugʻbek,1,40.0,6,9,28000.0
772,786,Do'stlik,1,42.0,2,4,44000.0
773,787,Toshloq,2,5.0,1,4,50000.0
774,788,Zilol,2,50.0,1,4,30000.0
775,789,Toshloq,3,110.0,9,9,78000.0
776,790,Toshloq,2,72.0,8,9,51500.0
777,791,Toshloq,1,47.0,7,9,34000.0
778,792,Zilol,3,72.0,9,9,43500.0
779,793,Ittifoq,1,30.0,2,4,24000.0
780,794,Toshloq,4,118.0,3,12,108417.0
781,795,Do'stlik,4,100.0,2,9,85000.0
782,796,Bunyodkor,1,35.0,3,4,26800.0
783,797,Olmazor,3,75.0,8,9,75000.0
784,798,Ittifoq,3,65.0,4,4,38500.0
785,799,Ittifoq,2,50.0,2,4,31500.0
786,800,Ittifoq,2,58.0,4,4,36500.0
787,801,Ittifoq,2,50.0,3,4,35500.0
788,802,Ittifoq,2,60.0,5,9,37500.0
789,803,Ittifoq,1,36.0,2,4,26500.0
790,804,Ittifoq,1,42.0,1,5,28500.0
791,805,Ittifoq,1,42.0,4,4,26500.0
792,806,Шайхантахурский,4,96.0,2,9,72000.0
793,807,Do'stlik,4,82.0,1,4,80000.0
794,808,Ulugʻbek,1,43.0,2,4,25000.0
795,809,Ulugʻbek,2,56.0,4,5,29600.0
796,810,Ulugʻbek,2,64.0,5,9,32000.0
797,811,Olmazor,2,65.0,7,9,48000.0
798,812,Ulugʻbek,4,84.0,5,5,47000.0
799,813,Toshloq,4,140.0,2,12,128631.0
800,814,Do'stlik,3,45.0,4,9,27500.0
801,815,Ittifoq,2,48.0,1,4,36500.0
802,816,Zilol,2,53.06,3,7,53000.0
803,817,Bunyodkor,2,50.0,2,5,34000.0
804,818,Uchtepa,3,63.0,5,5,45000.0
805,819,Zilol,5,110.0,2,4,85000.0
806,820,Do'stlik,3,67.0,4,4,40000.0
807,821,Ulugʻbek,4,91.0,5,5,55000.0
808,822,Bunyodkor,2,53.0,5,5,32000.0
809,823,Ittifoq,1,34.0,1,4,27000.0
810,824,Ittifoq,3,68.0,4,4,56500.0
811,825,Bunyodkor,1,46.0,3,4,26800.0
812,826,Ittifoq,3,68.0,3,5,53000.0
813,827,Uchtepa,3,62.5,1,4,46500.0
814,828,Zilol,1,30.0,1,2,18500.0
815,829,Zilol,2,43.0,1,4,29800.0
816,830,Bunyodkor,2,63.0,2,5,42000.0
817,831,Toshloq,4,92.5,2,9,70000.0
818,832,Ittifoq,2,51.0,3,4,34500.0
819,833,Ittifoq,3,65.0,4,4,46500.0
820,834,Olmazor,3,110.0,7,9,127000.0
821,835,Zargarlik,2,84.0,3,9,33500.0
822,836,Bunyodkor,3,68.0,4,5,42000.0
823,837,Ittifoq,2,45.0,4,4,34500.0
824,838,Toshloq,4,120.0,1,5,135000.0
825,839,Zargarlik,3,82.0,3,7,55000.0
826,840,Bunyodkor,3,96.0,2,4,74000.0
827,841,Шайхантахурский,1,41.0,5,9,31500.0
828,842,Zilol,7,203.0,8,9,98979.0
829,843,Toshloq,1,64.0,4,12,58803.0
830,844,Bunyodkor,4,80.0,5,6,56500.0
831,845,Ittifoq,2,46.0,3,4,33500.0
832,846,Do'stlik,4,82.0,1,9,65000.0
833,847,Zilol,3,113.6,2,5,115000.0
834,848,Шайхантахурский,3,75.0,7,9,57000.0
835,849,Do'stlik,1,42.0,3,4,47000.0
836,850,Шайхантахурский,2,60.0,3,4,53000.0
837,851,Ulugʻbek,2,61.0,4,5,39000.0
838,852,Do'stlik,2,60.0,3,4,73000.0
839,853,Шайхантахурский,3,75.0,1,9,78000.0
840,854,Olmazor,3,70.0,2,4,65000.0
841,855,Шайхантахурский,4,96.0,9,12,62000.0
842,856,Do'stlik,4,90.0,7,9,53000.0
843,857,Zilol,2,55.0,4,4,31500.0
844,858,Ittifoq,2,58.0,4,5,30000.0
845,859,Ittifoq,3,62.0,2,4,40500.0
846,860,Ittifoq,2,47.0,4,5,37000.0
847,861,Ittifoq,2,45.0,1,4,33500.0
848,862,Ittifoq,1,28.0,4,5,23999.0
849,863,Шайхантахурский,3,65.0,3,4,54000.0
850,864,Zilol,3,70.0,4,4,52000.0
851,865,Ittifoq,2,56.0,4,4,35000.0
852,866,Bunyodkor,3,75.0,1,4,52000.0
853,867,Uchtepa,3,110.0,5,5,95000.0
854,868,Toshloq,3,85.0,2,4,110000.0
855,869,Zilol,5,246.0,8,9,119991.0
856,870,Olmazor,3,110.0,2,8,169000.0
857,871,Bunyodkor,4,96.0,1,4,75000.0
858,872,Zilol,2,50.0,1,4,31000.0
859,873,Шайхантахурский,3,70.0,1,9,50000.0
860,874,Zilol,2,60.0,4,4,44000.0
861,875,Zilol,3,87.05,5,11,62338.0
862,876,Zilol,3,121.0,5,9,75475.0
863,877,Do'stlik,2,99.0,1,9,115000.0
864,878,Uchtepa,1,40.0,8,9,20500.0
865,879,Ittifoq,2,50.0,4,4,37000.0
866,880,Ittifoq,2,50.0,4,4,31000.0
867,881,Toshloq,3,80.0,4,5,56000.0
868,882,Olmazor,2,68.0,5,5,44500.0
869,883,Do'stlik,4,83.0,4,4,75000.0
870,884,Bunyodkor,3,80.0,9,12,42000.0
871,885,Bunyodkor,4,100.0,9,9,50000.0
872,886,Bunyodkor,3,90.0,1,9,75000.0
873,887,Ittifoq,4,92.0,4,4,61000.0
874,888,Ittifoq,3,72.0,7,9,44500.0
875,889,Ittifoq,3,110.0,4,9,71000.0
876,890,Bunyodkor,4,82.0,4,5,50000.0
877,891,Bunyodkor,4,84.0,5,5,47500.0
878,892,Ittifoq,4,125.0,4,4,78000.0
879,893,Ittifoq,4,80.0,1,9,90000.0
880,894,Ittifoq,4,80.0,6,9,63000.0
881,895,Ittifoq,4,72.0,4,4,45000.0
882,896,Bunyodkor,3,70.0,7,9,47000.0
883,897,Bunyodkor,3,72.0,1,9,45500.0
884,898,Bunyodkor,3,70.0,1,12,40000.0
885,899,Ittifoq,3,70.0,1,4,48000.0
886,900,Ittifoq,3,77.0,5,9,47500.0
887,901,Bunyodkor,3,65.0,3,4,45000.0
888,902,Ittifoq,3,75.0,2,9,47500.0
889,903,Bunyodkor,3,70.0,2,5,52000.0
890,904,Bunyodkor,3,65.0,3,4,49000.0
891,905,Bunyodkor,3,65.0,4,4,51000.0
892,906,Ittifoq,3,75.0,9,9,63500.0
893,907,Ittifoq,3,60.0,4,4,45000.0
894,908,Ittifoq,3,72.0,7,9,70000.0
895,909,Bunyodkor,2,50.0,4,4,37500.0
896,910,Bunyodkor,2,45.0,5,5,34000.0
897,911,Zilol,3,87.65,7,11,60675.0
898,912,Zilol,2,60.0,7,9,39997.0
899,913,Ittifoq,1,30.0,4,4,22500.0
900,914,Ittifoq,2,46.0,2,4,52000.0
901,915,Ittifoq,3,70.0,9,9,36000.0
902,916,Ittifoq,2,58.0,8,9,35000.0
903,917,Toshloq,2,48.0,1,4,38500.0
904,918,Шайхантахурский,3,80.0,5,9,68000.0
905,919,Uchtepa,4,110.0,7,9,68614.0
906,920,Zilol,4,129.14,5,11,92479.0
907,921,Toshloq,1,44.0,2,9,27000.0
908,922,Toshloq,2,50.0,3,5,46000.0
909,923,Toshloq,5,116.0,3,9,87000.0
910,924,Do'stlik,2,46.0,3,4,37000.0
911,926,Ittifoq,1,35.0,1,5,27000.0
912,927,Ittifoq,2,50.0,1,5,34500.0
913,928,Ittifoq,1,36.0,1,4,26500.0
914,929,Ittifoq,2,56.0,2,5,38000.0
915,930,Ittifoq,2,60.0,2,5,42000.0
916,931,Ittifoq,2,60.0,2,9,42500.0
917,932,Ittifoq,1,36.0,4,4,24500.0
918,933,Bunyodkor,2,54.0,2,4,37000.0
919,934,Ittifoq,2,56.0,3,5,36000.0
920,935,Ittifoq,1,42.0,2,5,29500.0
921,936,Ittifoq,2,60.0,3,4,33500.0
922,937,Ittifoq,1,36.0,2,5,27500.0
923,938,Ittifoq,2,44.0,4,4,36000.0
924,939,Ittifoq,3,65.0,1,4,54000.0
925,940,Ittifoq,3,65.0,2,5,52000.0
926,941,Ittifoq,2,46.0,3,4,35000.0
927,942,Ittifoq,4,105.0,2,9,135000.0
928,943,Ittifoq,2,54.0,2,4,40000.0
929,944,Ittifoq,2,42.0,2,4,39000.0
930,945,Zilol,4,108.27,5,11,77534.0
931,946,Ittifoq,3,68.0,4,4,39500.0
932,947,Bunyodkor,3,77.0,4,5,43500.0
933,948,Do'stlik,3,78.0,4,5,46000.0
934,949,Do'stlik,3,65.0,7,9,48000.0
935,950,Zilol,3,90.0,2,9,51000.0
936,951,Zilol,3,78.0,5,5,39000.0
937,952,Uchtepa,3,75.0,6,9,55000.0
938,953,Zilol,1,28.0,4,4,23500.0
939,954,Шайхантахурский,3,70.0,3,5,40000.0
940,955,Olmazor,4,140.0,2,2,58000.0
941,956,Ulugʻbek,2,57.0,1,4,32000.0
942,957,Do'stlik,2,65.0,3,9,62000.0
943,958,Do'stlik,3,70.0,3,4,45500.0
944,959,Zilol,1,18.0,3,4,12500.0
945,960,Zilol,2,50.0,1,4,30000.0
946,961,Zilol,2,40.0,5,5,31500.0
947,962,Olmazor,4,120.0,9,10,119900.0
948,963,Zilol,3,103.0,4,9,65000.0
949,964,Olmazor,3,110.0,2,7,165000.0
950,966,Ulugʻbek,3,70.0,6,9,46000.0
951,967,Ittifoq,1,27.0,3,3,19500.0
952,968,Olmazor,3,100.0,5,6,115000.0
953,969,Bunyodkor,3,78.0,5,5,47500.0
954,970,Bunyodkor,3,65.0,3,4,66000.0
955,971,Ittifoq,4,79.0,3,4,57000.0
956,972,Uchtepa,2,60.0,4,9,35900.0
957,973,Zilol,3,78.0,4,4,54996.0
958,974,Bunyodkor,2,42.0,4,5,28500.0
959,975,Ittifoq,3,68.0,2,5,53000.0
960,976,Ittifoq,3,94.0,3,4,57000.0
961,977,Ittifoq,1,32.0,2,4,24500.0
962,978,Do'stlik,2,50.0,2,4,30500.0
963,979,Ittifoq,3,63.0,4,4,42000.0
964,980,Olmazor,1,47.0,4,4,52500.0
965,981,Ittifoq,3,103.0,4,9,77000.0
966,982,Zilol,3,70.0,4,4,57000.0
967,983,Zilol,3,75.0,3,4,90000.0
968,984,Toshloq,2,48.0,3,5,47000.0
969,985,Шайхантахурский,1,70.0,6,7,60000.0
970,986,Zilol,2,50.0,1,5,35000.0
971,987,Bunyodkor,2,69.0,9,9,37000.0
972,988,Bunyodkor,3,104.0,3,12,61000.0
973,989,Ittifoq,2,48.0,4,4,42200.0
974,990,Bunyodkor,4,76.0,4,4,40000.0
975,991,Bunyodkor,3,67.0,3,5,63000.0
976,992,Olmazor,3,92.0,2,9,89000.0
977,993,Ittifoq,2,85.0,6,9,51000.0
978,994,Zilol,2,42.0,2,5,33500.0
979,995,Uchtepa,2,60.0,2,9,56000.0
980,996,Ulugʻbek,3,110.0,2,2,55000.0
981,997,Olmazor,3,80.0,3,4,83000.0
982,998,Ittifoq,1,60.0,3,9,48000.0
983,999,Ittifoq,4,76.0,4,4,45000.0
984,1000,Zilol,2,50.0,5,5,35500.0
985,1001,Zilol,2,62.0,4,4,39000.0
986,1002,Ittifoq,1,40.0,3,4,27000.0
987,1003,Zilol,2,55.0,4,4,34998.0
988,1004,Toshloq,2,89.0,9,12,77469.0
989,1005,Zilol,1,30.0,4,4,20500.0
990,1006,Do'stlik,2,48.0,4,4,33500.0
991,1007,Uchtepa,3,60.0,3,5,37000.0
992,1008,Шайхантахурский,3,65.0,1,4,45000.0
993,1009,Olmazor,3,80.0,4,4,78000.0
994,1010,Шайхантахурский,3,75.0,8,9,52000.0
995,1011,Zilol,3,70.0,4,5,55000.0
996,1012,Ittifoq,3,90.0,4,12,44000.0
997,1013,Ittifoq,1,45.0,5,12,31000.0
998,1014,Ittifoq,3,96.0,2,4,71000.0
999,1015,Ittifoq,2,42.0,3,4,33000.0
1000,1016,Ittifoq,4,100.0,6,9,67500.0
1001,1017,Ittifoq,6,134.0,7,9,78000.0
1002,1018,Zilol,2,55.0,4,5,37000.0
1003,1019,Olmazor,3,70.0,4,4,59000.0
1004,1020,Шайхантахурский,3,79.0,3,4,48000.0
1005,1021,Olmazor,3,65.0,9,9,58000.0
1006,1022,Zilol,4,128.66,5,11,92135.0
1007,1023,Zilol,1,18.0,3,3,17500.0
1008,1024,Do'stlik,1,44.0,2,5,90000.0
1009,1025,Zilol,3,80.0,5,5,85000.0
1010,1026,Zilol,2,65.0,3,9,53000.0
1011,1027,Toshloq,2,70.0,2,7,73500.0
1012,1028,Olmazor,2,65.0,5,9,70000.0
1013,1029,Шайхантахурский,3,82.0,2,9,60000.0
1014,1030,Toshloq,3,120.0,3,4,130000.0
1015,1031,Uchtepa,2,77.0,4,5,47000.0
1016,1032,Do'stlik,3,70.0,4,4,56000.0
1017,1033,Ittifoq,4,120.0,9,10,56000.0
1018,1034,Do'stlik,3,105.0,4,4,65000.0
1019,1035,Do'stlik,2,55.0,1,4,63000.0
1020,1036,Zilol,3,72.0,1,4,47500.0
1021,1037,Do'stlik,3,78.0,8,9,39000.0
1022,1038,Zilol,2,62.0,1,9,55700.0
1023,1039,Zilol,4,95.0,4,4,80000.0
1024,1040,Ulugʻbek,3,97.3,2,2,50000.0
1025,1041,Do'stlik,3,75.0,9,10,72000.0
1026,1042,Ittifoq,2,49.0,2,4,33500.0
1027,1043,Шайхантахурский,3,75.0,2,4,70000.0
1028,1044,Ulugʻbek,2,67.0,2,9,40200.0
1029,1045,Ittifoq,4,93.0,2,4,115000.0
1030,1046,Do'stlik,2,60.0,3,5,45000.0
1031,1047,Bunyodkor,2,42.0,4,5,28500.0
1032,1048,Olmazor,4,100.0,5,9,78000.0
1033,1049,Ittifoq,2,46.0,2,4,32000.0
1034,1050,Bunyodkor,3,70.0,3,5,48500.0
1035,1051,Ittifoq,2,47.0,4,4,33000.0
1036,1053,Olmazor,3,75.0,2,10,125000.0
1037,1054,Uchtepa,5,203.0,8,8,139999.0
1038,1055,Do'stlik,4,80.0,3,4,77500.0
1039,1056,Bunyodkor,2,47.0,1,4,50000.0
1040,1057,Uchtepa,3,62.0,2,7,50000.0
1041,1058,Bunyodkor,4,93.0,9,9,51000.0
1042,1059,Bunyodkor,3,60.0,5,5,47000.0
1043,1060,Zilol,5,100.0,4,4,48000.0
1044,1061,Bunyodkor,3,70.0,1,5,48000.0
1045,1062,Шайхантахурский,2,75.0,4,7,47000.0
1046,1063,Uchtepa,2,65.0,2,7,65999.0
1047,1064,Ittifoq,3,62.0,3,6,68000.0
1048,1065,Zilol,3,95.0,5,5,50000.0
1049,1066,Zilol,5,95.0,4,4,70000.0
1050,1067,Ittifoq,1,28.0,2,4,30000.0
1051,1068,Uchtepa,4,110.0,6,9,113000.0
1052,1069,Zilol,2,60.0,6,9,34000.0
1053,1070,Do'stlik,3,53.0,3,4,74900.0
1054,1071,Do'stlik,3,70.0,5,5,40000.0
1055,1072,Do'stlik,4,130.0,8,9,115000.0
1056,1073,Uchtepa,3,105.0,1,5,92000.0
1057,1074,Do'stlik,4,85.0,2,4,74900.0
1058,1075,Toshloq,2,47.0,4,4,48000.0
1059,1076,Toshloq,3,70.0,6,8,85000.0
1060,1077,Ittifoq,3,77.0,1,4,49500.0
1061,1078,Zilol,3,80.0,5,7,104900.0
1062,1079,Zilol,2,43.0,4,4,28500.0
1063,1080,Toshloq,2,56.0,4,5,54000.0
1064,1081,Шайхантахурский,5,190.0,2,5,130000.0
1065,1082,Zilol,2,60.0,3,5,31000.0
1066,1083,Ittifoq,2,54.0,2,4,38000.0
1067,1084,Ittifoq,3,90.0,7,9,60000.0
1068,1085,Bunyodkor,2,48.0,3,4,37800.0
